poem_id
20315774
20272674
20297320
20704986
20705143
20853060
20858494
20771187
20769687
20772380
20723288
20721008
16152282
16253548
16264330
16359430
16326858
16667157
16667830
16615440
16859773
16471035
16423836
16439313
16439320
16594374
16754250
16696016
16729025
16719805
16770077
16770087
17011565
17038493
16916536
16907189
16584205
16562967
16987228
16831196
17106321
19924442
19785053
19799244
19799378
19794638
19822761
19782116
19827379
19813377
19807128
19072719
19206533
19645022
19605996
19362721
16367492
16501488
59762347
59763523
59770854
59773042
58883234
57641251
57641039
57641164
57636967
51189049
59360385
59658759
60478951
56565714
57141441
60905721
27933406
27277893
21416653
21447149
28015795
28061695
28063787
28045781
18653678
17944209
18893382
18960973
31729060
31728021
31729466
31729512
31726670
31754399
31755975
31756396
31755436
31732816
19937983
20037438
23973805
23971805
23586321
23387535
23388361
24831127
22344758
21635771
21632188
21630605
21450295
21328083
22378950
23382175
23382333
23154019
16304787
16332167
31733822
31736988
31731347
31744790
31742544
31742712
31719846
31718729
30146402
17360952
17438327
17460203
17573654
17357349
17405790
17575182
16267578
16268743
16200337
16279034
16243365
16226917
17192213
17192834
17097437
17099360
17124786
17202595
17252985
17695640
17185558
17184296
17166217
17061042
17141669
17074127
17074128
17126140
17836852
17291746
17249200
17472345
17671264
30790082
36760149
36723260
36852655
36853320
36850317
35916508
27507452
25969250
27448427
32633630
36866515
36857147
36950098
39500255
38566400
38780745
37073574
37073763
67693589
63133640
60665087
60666091
60989760
61326154
60829007
65465419
65216343
64974170
60275028
60422886
64034364
63734660
64186015
69178608
68870475
625473
